nominstallation,codeeicresourceobject,codeiris,commune,epci,departement,region,dateraccordement,datemiseenservice,datedebutversion,postesource,tensionraccordement,moderaccordement,combustible,combustiblessecondaires,technologie,typestockage,puismaxinstallee,puismaxrac,nbgroupes,regime,gestionnaire
Confidentiel,17W000000058901Q,220930103,Lamballe-Armor,CA Lamballe Terre et Mer,Côtes-d'Armor,Bretagne,24/11/2011,24/11/2011,01/12/2019,LAMBA,HTA,Direct,,,TERRESTRE,,2300.0,2300.0,1.0,En service,Enedis
Centrale éolienne de Lanfains 2,17W000001370606R,,Lanfains,CA Saint-Brieuc Armor Agglomération,Côtes-d'Armor,Bretagne,24/12/2021,24/12/2021,12/10/2022,LANFA,HTA,Direct,,,TERRESTRE,,13800.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000433368R,221150000,Lanrivain,CC du Kreiz-Breizh (CCKB),Côtes-d'Armor,Bretagne,18/08/2009,18/08/2009,04/04/2022,SSNI6,HTA,Direct,,,TERRESTRE,,8500.0,8500.0,1.0,En service,Enedis
Confidentiel,17W000000422896D,,Lohuec,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,01/06/2009,01/06/2009,04/02/2022,PLUSQ,HTA,Direct,,,TERRESTRE,,9350.0,9350.0,1.0,En service,Enedis
Confidentiel,17W000001434705M,221360105,Loudéac,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,30/08/2022,30/08/2022,30/08/2022,LOUDE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000059219U,221380000,Maël-Pestivien,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,02/10/2006,02/10/2006,20/05/2021,PLUSQ,HTA,Direct,,,TERRESTRE,,5600.0,5600.0,7.0,En service,Enedis
EOLIENNE DE MAGOAR,17W000000051978Q,221390000,Magoar,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,11/02/2010,11/02/2010,01/02/2020,SSNI6,HTA,Direct,,,TERRESTRE,,5600.0,5600.0,1.0,En service,Enedis
Confidentiel,17W000001410254O,221470000,Merdrignac,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,20/06/2022,20/06/2022,20/09/2022,MERDR,HTA,Direct,,,TERRESTRE,,11960.0,11960.0,2.0,En service,Enedis
Confidentiel,17W000000048445W,221560000,Moustéru,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,21/06/2010,21/06/2010,04/04/2022,GUING,HTA,Direct,,,TERRESTRE,,4000.0,4000.0,1.0,En service,Enedis
Confidentiel,17W000000051138X,221560000,Moustéru,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,20/09/2010,20/09/2010,04/04/2022,GUING,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000045624A,221580000,Guerlédan,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,21/12/2010,21/12/2010,11/12/2019,REDET,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W0000000445663,221830000,Plémet,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,09/02/2015,09/02/2015,12/10/2022,LOUDE,HTA,Direct,,,TERRESTRE,,9600.0,9600.0,1.0,En service,Enedis
Confidentiel,17W000000052156Q,221830000,Plémet,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,09/12/2014,09/12/2014,01/09/2019,LOUDE,HTA,Direct,,,TERRESTRE,,9700.0,10000.0,2.0,En service,Enedis
Confidentiel,17W0000009112233,221840000,Plémy,CA Lamballe Terre et Mer,Côtes-d'Armor,Bretagne,27/02/2019,27/02/2019,12/10/2022,PLEMY,HTA,Direct,,,TERRESTRE,,9300.0,9300.0,2.0,En service,Enedis
PLESIDY ENERGIES,17W000001313315M,221890000,Plésidy,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,30/09/2020,30/09/2020,26/10/2022,SSNI6,HTA,Direct,,,TERRESTRE,,11000.0,11000.0,1.0,En service,Enedis
Confidentiel,17W000000061326Q,221930000,Plestan,CA Lamballe Terre et Mer,Côtes-d'Armor,Bretagne,15/12/2006,15/12/2006,26/10/2021,LAMBA,HTA,Direct,,,TERRESTRE,,6900.0,6900.0,3.0,En service,Enedis
Confidentiel,17W0000014695915,221930000,Plestan,CA Lamballe Terre et Mer,Côtes-d'Armor,Bretagne,15/12/2022,15/12/2022,15/12/2022,SEVIG,HTA,Direct,,,TERRESTRE,,12000.0,10800.0,,En service,Enedis
Confidentiel,17W000001345147Q,221930000,Plestan,CA Lamballe Terre et Mer,Côtes-d'Armor,Bretagne,01/07/2021,01/07/2021,03/12/2021,SEVIG,HTA,Direct,,,TERRESTRE,,6600.0,6600.0,1.0,En service,Enedis
Confidentiel,17W000000960919F,221930000,Plestan,CA Lamballe Terre et Mer,Côtes-d'Armor,Bretagne,26/02/2020,26/02/2020,30/09/2022,BZSEU,HTA,Direct,,,TERRESTRE,,7200.0,7200.0,1.0,En service,Enedis
EOLIENNE DE PLOUGRAS,17W000000433597C,222170000,Plougras,CA Lannion-Trégor Communauté,Côtes-d'Armor,Bretagne,10/04/2003,10/04/2003,01/01/2020,GUER5,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,8.0,En service,Enedis
ENERGIE EOLIENNE DE PLOUGUERNEVEL,17W0000004292962,222200000,Plouguernével,CC du Kreiz-Breizh (CCKB),Côtes-d'Armor,Bretagne,25/04/2016,25/04/2016,27/04/2022,ROSTR,HTA,Direct,,,TERRESTRE,,4000.0,4000.0,1.0,En service,Enedis
SARL EOLIENNE DE PLOUISY,17W0000001503051,222230000,Plouisy,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,10/09/2009,10/09/2009,05/01/2021,GUING,HTA,Direct,,,TERRESTRE,,2300.0,2200.0,1.0,En service,Enedis
Confidentiel,17W000000162940X,222230000,Plouisy,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,10/09/2009,10/09/2009,12/10/2022,GUING,HTA,Direct,,,TERRESTRE,,4600.0,4600.0,1.0,En service,Enedis
Confidentiel,17W0000013517858,,Ploumagoar,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,08/11/2021,08/11/2021,12/10/2022,SSAG5,HTA,Direct,,,TERRESTRE,,2200.0,2200.0,1.0,En service,Enedis
Confidentiel,17W000001352043A,,Ploumagoar,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,08/11/2021,08/11/2021,23/09/2022,SSAG5,HTA,Direct,,,TERRESTRE,,4400.0,4400.0,1.0,En service,Enedis
EOLE MOUSTERMEUR,17W000000048487G,222290000,Plounévez-Quintin,CC du Kreiz-Breizh (CCKB),Côtes-d'Armor,Bretagne,14/10/2011,14/10/2011,02/11/2022,ROSTR,HTA,Direct,,,TERRESTRE,,2000.0,2000.0,1.0,En service,Enedis
Confidentiel,17W000000058084W,,Plumieux,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,29/11/2010,29/11/2010,01/08/2017,SAUV5,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W0000000436478,222450000,Pluzunet,CA Lannion-Trégor Communauté,Côtes-d'Armor,Bretagne,03/04/2006,03/04/2006,17/05/2022,PLUZU,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,3.0,En service,Enedis
Confidentiel,17W000000162843V,222490000,Pont-Melvez,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,23/11/2006,23/11/2006,04/08/2021,GUING,HTA,Direct,,,TERRESTRE,,10400.0,10400.0,8.0,En service,Enedis
KERANFOULER EDP RENEWABLES,17W000000060566B,222490000,Pont-Melvez,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,15/10/2006,15/10/2006,04/08/2021,GUING,HTA,Direct,,,TERRESTRE,,9100.0,9100.0,7.0,En service,Enedis
Confidentiel,17W000000060273Q,222730000,Saint-Alban,CA Lamballe Terre et Mer,Côtes-d'Armor,Bretagne,01/03/2009,01/03/2009,22/01/2019,LAMBA,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000431023Y,222750000,Saint-Barnabé,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,09/11/2010,09/11/2010,01/07/2015,SAUV5,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W0000001538029,222750000,Saint-Barnabé,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,19/04/2007,19/04/2007,15/06/2022,LOUDE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
SARL CENTRALE EOLIENNE DE BIHY,17W000000051429M,222760000,Saint-Bihy,CA Saint-Brieuc Armor Agglomération,Côtes-d'Armor,Bretagne,13/07/2011,13/07/2011,12/10/2022,LANFA,HTA,Direct,,,TERRESTRE,,3200.0,3200.0,2.0,En service,Enedis
Confidentiel,17W0000000597394,222790000,Saint-Caradec,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,18/01/2016,18/01/2016,01/08/2017,REDET,HTA,Direct,,,TERRESTRE,,6150.0,6150.0,1.0,En service,Enedis
FUTURES ENERGIES INVESTISSEMENTS,17W000000061084O,222880000,Saint-Étienne-du-Gué-de-l'Isle,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,15/09/2010,15/09/2010,01/08/2017,SAUV5,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W0000001469942,222910000,Saint-Gildas,CA Saint-Brieuc Armor Agglomération,Côtes-d'Armor,Bretagne,28/10/2013,28/10/2013,01/08/2019,PLOUV,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000000046686K,223280000,Saint-Servais,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,Côtes-d'Armor,Bretagne,01/12/2007,01/12/2007,05/12/2018,PLUSQ,HTA,Direct,,,TERRESTRE,,5600.0,5600.0,7.0,En service,Enedis
Centrale éolienne de Trébry 2,17W000001359772E,,Trébry,CA Lamballe Terre et Mer,Côtes-d'Armor,Bretagne,10/11/2021,10/11/2021,10/11/2021,GOURA,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W0000014361041,223760000,Trévé,CC Loudéac Communauté - Bretagne Centre,Côtes-d'Armor,Bretagne,30/07/2022,30/07/2022,30/07/2022,LOUDE,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
EOLIENNES D YVIGNAC,17W000000057186T,223910000,Yvignac-la-Tour,CA Dinan Agglomération,Côtes-d'Armor,Bretagne,12/12/2013,12/12/2013,03/12/2021,ROPHE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W000000934775B,230150000,Azerables,CC du Pays Sostranien,Creuse,Nouvelle-Aquitaine,24/09/2019,24/09/2019,31/12/2020,ROUS6,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
Confidentiel,17W000000163042N,230380000,Bussière-Saint-Georges,CC Creuse Confluence,Creuse,Nouvelle-Aquitaine,13/04/2012,13/04/2012,01/04/2022,BOUS5,HTA,Direct,,,TERRESTRE,,17000.0,17000.0,9.0,En service,Enedis
Confidentiel,17W000000414070M,230460000,Chambonchard,CC Creuse Confluence,Creuse,Nouvelle-Aquitaine,14/12/2011,14/12/2011,01/04/2022,E.BAI,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000001030600A,230500000,La Chapelle-Baloue,CC du Pays Dunois,Creuse,Nouvelle-Aquitaine,04/05/2021,04/05/2021,03/08/2022,D.PAL,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
S.E.P.E DE LA SOUTERRAINE,17W000000059898L,231760101,La Souterraine,CC du Pays Sostranien,Creuse,Nouvelle-Aquitaine,29/08/2013,29/08/2013,31/03/2021,SOUTE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W000000949479L,232390000,Saint-Sébastien,CC du Pays Dunois,Creuse,Nouvelle-Aquitaine,19/11/2019,19/11/2019,31/12/2020,ROUS6,HTA,Direct,,,TERRESTRE,,8800.0,8800.0,4.0,En service,Enedis
Confidentiel,17W000000387059Y,250320000,Autechaux,CC du Doubs Baumois,Doubs,Bourgogne-Franche-Comté,28/12/2016,28/12/2016,17/10/2022,B.DAM,HTA,Direct,,,TERRESTRE,,8340.0,8340.0,1.0,En service,Enedis
Confidentiel,17W000000078632F,251770000,Crosey-le-Grand,CC du Pays de Sancey-Belleherbe,Doubs,Bourgogne-Franche-Comté,25/08/2015,25/08/2015,14/12/2022,VAROI,HTA,Direct,,,TERRESTRE,,11120.0,11120.0,1.0,En service,Enedis
Confidentiel,17W000000413550D,251770000,Crosey-le-Grand,CC du Pays de Sancey-Belleherbe,Doubs,Bourgogne-Franche-Comté,25/08/2015,25/08/2015,30/11/2022,I.DOU,HTA,Direct,,,TERRESTRE,,2780.0,2780.0,1.0,En service,Enedis
Confidentiel,17W0000003846603,252470000,Fontenelle-Montby,CC des Deux Vallées Vertes,Doubs,Bourgogne-Franche-Comté,13/10/2016,13/10/2016,30/11/2022,ABBEN,HTA,Direct,,,TERRESTRE,,11120.0,11120.0,1.0,En service,Enedis
Confidentiel,17W000000439938J,252470000,Fontenelle-Montby,CC des Deux Vallées Vertes,Doubs,Bourgogne-Franche-Comté,20/10/2017,20/10/2017,17/10/2022,ABBEN,HTA,Direct,,,TERRESTRE,,11120.0,11120.0,1.0,En service,Enedis
Confidentiel,17W000000390978N,253770000,Mésandans,CC des Deux Vallées Vertes,Doubs,Bourgogne-Franche-Comté,14/09/2017,14/09/2017,17/10/2022,ABBEN,HTA,Direct,,,TERRESTRE,,11120.0,11120.0,1.0,En service,Enedis
Confidentiel,17W000000379387D,253770000,Mésandans,CC des Deux Vallées Vertes,Doubs,Bourgogne-Franche-Comté,30/11/2016,30/11/2016,17/10/2022,ABBEN,HTA,Direct,,,TERRESTRE,,11120.0,11120.0,1.0,En service,Enedis
Confidentiel,17W000000060571I,,Neuchâtel-Urtière,CA Pays de Montbéliard Agglomération,Doubs,Bourgogne-Franche-Comté,24/10/2007,24/10/2007,05/10/2022,P.ROI,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,5.0,En service,Enedis
Confidentiel,17W000000379932E,255060000,Rougemontot,CC du Doubs Baumois,Doubs,Bourgogne-Franche-Comté,24/10/2016,24/10/2016,18/10/2022,B.DAM,HTA,Direct,,,TERRESTRE,,8340.0,8340.0,1.0,En service,Enedis
Confidentiel,17W000000386746K,255060000,Rougemontot,CC du Doubs Baumois,Doubs,Bourgogne-Franche-Comté,22/11/2016,22/11/2016,17/10/2022,B.DAM,HTA,Direct,,,TERRESTRE,,11120.0,11120.0,1.0,En service,Enedis
Confidentiel,17W0000009976557,255830000,Valonne,CC du Pays de Sancey-Belleherbe,Doubs,Bourgogne-Franche-Comté,17/12/2020,17/12/2020,10/10/2022,VAROI,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,1.0,En service,Enedis
Confidentiel,17W000000421781Z,255830000,Valonne,CC du Pays de Sancey-Belleherbe,Doubs,Bourgogne-Franche-Comté,09/11/2007,09/11/2007,05/10/2022,VAROI,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,5.0,En service,Enedis
Confidentiel,17W000000916713Z,255950000,Vellerot-lès-Belvoir,CC du Pays de Sancey-Belleherbe,Doubs,Bourgogne-Franche-Comté,24/04/2019,24/04/2019,14/12/2022,VAROI,HTA,Direct,,,TERRESTRE,,9690.0,9690.0,1.0,En service,Enedis
Confidentiel,17W000000916765G,255950000,Vellerot-lès-Belvoir,CC du Pays de Sancey-Belleherbe,Doubs,Bourgogne-Franche-Comté,22/05/2019,22/05/2019,14/12/2022,VAROI,HTA,Direct,,,TERRESTRE,,9690.0,9690.0,1.0,En service,Enedis
Confidentiel,17W000000390257M,256020000,Vergranne,CC du Doubs Baumois,Doubs,Bourgogne-Franche-Comté,27/03/2017,27/03/2017,17/10/2022,B.DAM,HTA,Direct,,,TERRESTRE,,11120.0,11120.0,1.0,En service,Enedis
Confidentiel,17W0000003845348,256040000,Verne,CC du Doubs Baumois,Doubs,Bourgogne-Franche-Comté,13/02/2017,13/02/2017,09/03/2022,B.DAM,HTA,Direct,,,TERRESTRE,,8340.0,8340.0,1.0,En service,Enedis
Confidentiel,17W0000000519438,256040000,Verne,CC du Doubs Baumois,Doubs,Bourgogne-Franche-Comté,20/03/2017,20/03/2017,17/10/2022,B.DAM,HTA,Direct,,,TERRESTRE,,8340.0,8340.0,1.0,En service,Enedis
Confidentiel,17W000000383141W,256240000,Villers-Grélot,CC du Doubs Baumois,Doubs,Bourgogne-Franche-Comté,19/01/2017,19/01/2017,17/10/2022,PALEN,HTA,Direct,,,TERRESTRE,,11120.0,11120.0,1.0,En service,Enedis
Confidentiel,17W000000383952W,256240000,Villers-Grélot,CC du Doubs Baumois,Doubs,Bourgogne-Franche-Comté,13/02/2017,13/02/2017,17/10/2022,PALEN,HTA,Direct,,,TERRESTRE,,8340.0,8340.0,1.0,En service,Enedis
Confidentiel,17W0000003931864,256350000,Vyt-lès-Belvoir,CC du Pays de Sancey-Belleherbe,Doubs,Bourgogne-Franche-Comté,11/12/2007,11/12/2007,01/01/2020,VAROI,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,5.0,En service,Enedis
BELLANE ENERGIE,17W000000057475M,260200000,La Répara-Auriples,CC du Val de Drôme en Biovallée,Drôme,Auvergne-Rhône-Alpes,22/10/2009,22/10/2009,29/12/2022,CREST,HTA,Direct,,,TERRESTRE,,2400.0,2350.0,1.0,En service,Enedis
LA REPARA,17W000000162321O,,La Répara-Auriples,CC du Val de Drôme en Biovallée,Drôme,Auvergne-Rhône-Alpes,01/10/2007,01/10/2007,29/12/2022,CREST,HTA,Direct,,,TERRESTRE,,2300.0,2300.0,1.0,En service,Enedis
BEAUSEMBLANT,17W000000044293C,260410000,Beausemblant,CC Porte de DrômArdèche,Drôme,Auvergne-Rhône-Alpes,01/03/2007,01/03/2007,12/05/2022,SSVAL,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
Confidentiel,17W000000061117Z,261160000,Donzère,CC Drôme Sud Provence,Drôme,Auvergne-Rhône-Alpes,01/09/1999,01/09/1999,01/03/2019,C.RHO,HTA,Direct,,,TERRESTRE,,3000.0,3000.0,5.0,En service,Enedis
Confidentiel,17W000000431139F,261620000,Lens-Lestang,CC Porte de DrômArdèche,Drôme,Auvergne-Rhône-Alpes,15/12/2016,15/12/2016,29/09/2021,BXREP,HTA,Direct,,,TERRESTRE,,4000.0,4000.0,1.0,En service,Enedis
Confidentiel,17W000000098041Q,261620000,Lens-Lestang,CC Porte de DrômArdèche,Drôme,Auvergne-Rhône-Alpes,15/12/2016,15/12/2016,29/09/2021,BXREP,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
CEPE DE LA TEISSONIERE,17W000000059831G,261760000,Marsanne,CA Montélimar Agglomération,Drôme,Auvergne-Rhône-Alpes,10/12/2010,10/12/2010,29/12/2022,MTELI,HTA,Direct,,,TERRESTRE,,4000.0,4000.0,1.0,En service,Enedis
Confidentiel,17W0000000528291,261760000,Marsanne,CA Montélimar Agglomération,Drôme,Auvergne-Rhône-Alpes,06/05/2008,06/05/2008,29/12/2022,MTELI,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
Confidentiel,17W000000423539W,262030000,Montjoyer,CC Enclave des Papes-Pays de Grignan,Drôme,Auvergne-Rhône-Alpes,16/10/2004,16/10/2004,20/10/2022,MTJOY,HTA,Direct,,,TERRESTRE,,9750.0,9750.0,13.0,En service,Enedis
Confidentiel,17W000000493233E,262070000,Montmiral,CA Valence Romans Agglo,Drôme,Auvergne-Rhône-Alpes,18/09/2018,18/09/2018,21/04/2022,SSMC5,HTA,Direct,,,TERRESTRE,,8800.0,8800.0,1.0,En service,Enedis
Confidentiel,17W000000494215B,262070000,Montmiral,CA Valence Romans Agglo,Drôme,Auvergne-Rhône-Alpes,18/09/2018,18/09/2018,21/04/2022,SSMC5,HTA,Direct,,,TERRESTRE,,8800.0,8800.0,1.0,En service,Enedis
Confidentiel,17W0000004612424,262100000,Valherbasse,CA Valence Romans Agglo,Drôme,Auvergne-Rhône-Alpes,05/03/2018,05/03/2018,27/09/2021,BXREP,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000461198I,,Valherbasse,CA Valence Romans Agglo,Drôme,Auvergne-Rhône-Alpes,19/02/2018,19/02/2018,27/09/2021,BXREP,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000461299C,262100000,Valherbasse,CA Valence Romans Agglo,Drôme,Auvergne-Rhône-Alpes,14/03/2018,14/03/2018,27/09/2021,BXREP,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000056104P,262160000,Saint-Jean-de-Galaure,CC Porte de DrômArdèche,Drôme,Auvergne-Rhône-Alpes,14/08/2009,14/08/2009,28/12/2022,SSVAL,HTA,Direct,,,TERRESTRE,,4000.0,4000.0,1.0,En service,Enedis
Confidentiel,17W0000004047239,,Rochefort-en-Valdaine,CA Montélimar Agglomération,Drôme,Auvergne-Rhône-Alpes,16/10/2004,16/10/2004,28/12/2022,MTJOY,HTA,Direct,,,TERRESTRE,,7500.0,7500.0,10.0,En service,Enedis
Confidentiel,17W000000998991N,262770000,La Roche-sur-Grane,CC du Val de Drôme en Biovallée,Drôme,Auvergne-Rhône-Alpes,02/12/2020,02/12/2020,02/03/2022,CREST,HTA,Direct,,,TERRESTRE,,11500.0,11500.0,1.0,En service,Enedis
Confidentiel,17W0000000561663,262840000,Roussas,CC Enclave des Papes-Pays de Grignan,Drôme,Auvergne-Rhône-Alpes,04/11/2005,04/11/2005,02/11/2021,C.RHO,HTA,Direct,,,TERRESTRE,,10445.0,10500.0,6.0,En service,Enedis
Confidentiel,17W000000153400T,262840000,Roussas,CC Enclave des Papes-Pays de Grignan,Drôme,Auvergne-Rhône-Alpes,23/11/2005,23/11/2005,24/10/2018,C.RHO,HTA,Direct,,,TERRESTRE,,10500.0,10445.0,6.0,En service,Enedis
Confidentiel,17W000000987472L,270500000,Beaumontel,CC Intercom Bernay Terres de Normandie,Eure,Normandie,01/10/2020,01/10/2020,21/04/2021,SERQU,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000499603E,271090000,Bray,CC Intercom Bernay Terres de Normandie,Eure,Normandie,25/08/2018,25/08/2018,06/01/2020,NEUBO,HTA,Direct,,,TERRESTRE,,12300.0,12300.0,1.0,En service,Enedis
Confidentiel,17W000000059821J,271260000,Campigny,CC de Pont-Audemer / Val de Risle,Eure,Normandie,22/07/2011,22/07/2011,16/03/2022,P.AU5,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000001351466O,271980000,Mesnils-sur-Iton,CC Interco Normandie Sud Eure,Eure,Normandie,23/12/2021,23/12/2021,23/12/2021,DAMVI,HTA,Direct,,,TERRESTRE,,8800.0,8800.0,1.0,En service,Enedis
Confidentiel,17W000000045059F,271980000,Mesnils-sur-Iton,CC Interco Normandie Sud Eure,Eure,Normandie,01/12/2010,01/12/2010,28/11/2018,DAMVI,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W0000000589359,272130000,Vexin-sur-Epte,CA Seine Normandie Agglomération,Eure,Normandie,30/08/2017,30/08/2017,27/10/2021,GROUX,HTA,Direct,,,TERRESTRE,,13800.0,13800.0,2.0,En service,Enedis
Confidentiel,17W0000013597693,272890000,La Goulafrière,CC Intercom Bernay Terres de Normandie,Eure,Normandie,17/01/2022,17/01/2022,16/05/2022,ORBEC,HTA,Direct,,,TERRESTRE,,8800.0,8800.0,1.0,En service,Enedis
Confidentiel,17W000001401760A,,Grandvilliers (commune déléguée),,Eure,Normandie,23/12/2021,23/12/2021,23/12/2021,DAMVI,HTA,Direct,,,TERRESTRE,,8800.0,8800.0,2.0,En service,Enedis
Confidentiel,17W000000058976W,274040000,Mesnil-Rousset,CC Intercom Bernay Terres de Normandie,Eure,Normandie,21/05/2015,21/05/2015,03/06/2022,FERR5,HTA,Direct,,,TERRESTRE,,12300.0,12300.0,1.0,En service,Enedis
Confidentiel,17W000000416313C,274860000,Quittebeuf,CC du Pays du Neubourg,Eure,Normandie,23/05/2011,23/05/2011,22/03/2021,CAMBO,HTA,Direct,,,TERRESTRE,,8280.0,8250.0,1.0,En service,Enedis
Confidentiel,17W0000009624211,276320000,Le Thil,CC du Vexin Normand,Eure,Normandie,23/03/2020,23/03/2020,12/06/2020,ETREP,HTA,Direct,,,TERRESTRE,,10250.0,10250.0,1.0,En service,Enedis
JUSTIEA1 - ADP A1 DE LA FERME EOLIENNE DE JUSTICE (LA) (PARC EOLIEN DE MOULIN D EMANVILLE 1),17W100P100P2742S,280040000,Allonnes,CA Chartres Métropole,Eure-et-Loir,Centre-Val de Loire,01/06/2014,01/06/2015,01/06/2015,JUSTI,225 kV,DIRECT,,,TERRESTRE,,52275.0,52275.0,17.0,En service,RTE
JUSTIEA3 - ADP A3 DE LA FERME EOLIENNE DE JUSTICE (LA) (PARC EOLIEN DE MOULIN D EMANVILLE 2),17W000000495851F,280040000,Allonnes,CA Chartres Métropole,Eure-et-Loir,Centre-Val de Loire,14/11/2018,20/11/2018,20/11/2018,JUSTI,225 kV,DIRECT,,,TERRESTRE,,6600.0,6600.0,2.0,En service,RTE
JUSTIEA2 - ADP A2 DE LA FERME EOLIENNE DE JUSTICE (LA) (PARC EOLIEN DES EPINETTES),17W000000495853B,280040000,Allonnes,CA Chartres Métropole,Eure-et-Loir,Centre-Val de Loire,05/12/2018,05/12/2018,05/12/2018,JUSTI,225 kV,DIRECT,,,TERRESTRE,,4400.0,4400.0,2.0,En service,RTE
Confidentiel,17W000000907751S,,Barmainville,CC Cur de Beauce,Eure-et-Loir,Centre-Val de Loire,19/03/2009,19/03/2009,29/07/2022,TOURY,HTA,Direct,,,,,10000.0,10000.0,,En service,SICAP
Confidentiel,17W000000057627P,280320000,Beauvilliers,CC Cur de Beauce,Eure-et-Loir,Centre-Val de Loire,06/03/2006,06/03/2006,15/04/2021,VOVES,HTA,Direct,,,TERRESTRE,,11500.0,11500.0,5.0,En service,Enedis
Confidentiel,17W000000043047W,280470000,Boisville-la-Saint-Père,CA Chartres Métropole,Eure-et-Loir,Centre-Val de Loire,02/03/2006,02/03/2006,04/01/2021,VOVES,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,4.0,En service,Enedis
Confidentiel,17W0000004044906,280510000,Bonneval,CC du Bonnevalais,Eure-et-Loir,Centre-Val de Loire,01/02/2017,01/02/2017,04/01/2021,BONN7,HTA,Direct,,,TERRESTRE,,9900.0,9900.0,1.0,En service,Enedis
